receptor,taxa,gene,orientation,chromosome,start,end
oxgr1,Crocodylus_porosus,CLDN10,-,-,108693710,108800053
oxgr1,Rana_temporaria,CLDN10,+,2,182450013,182506600
oxgr1,Rana_temporaria,DZIP1,-,2,182527020,182612881
oxgr1,Rana_temporaria,DNAJC3,+,2,182654085,182732902
oxgr1,Rana_temporaria,UGGT2,-,2,182743663,183189878
oxgr1,Rana_temporaria,HS6ST3,+,2,183384428,184009830
oxgr1,Rana_temporaria,OXGR1,+,2,184134834,184142992
oxgr1,Rana_temporaria,MBNL2,+,2,184289667,184510470
oxgr1,Rana_temporaria,RAP2A,+,2,184592563,184623207
oxgr1,Rana_temporaria,IPO5,+,2,184741979,184852633
oxgr1,Rana_temporaria,FARP1,+,2,184882427,185136528
oxgr1,Rana_temporaria,STK24,-,2,185158948,185223761
oxgr1,Protopterus_annectens,ITSN1,+,5.part1,285645511,288328043
oxgr1,Protopterus_annectens,ATP5PO,-,5.part1,288650477,289125045
oxgr1,Protopterus_annectens,MX3,+,5.part1,289291775,290541998
oxgr1,Protopterus_annectens,RAP2A,-,5.part1,292362397,292800423
oxgr1,Protopterus_annectens,MBNL2,-,5.part1,293395104,295202716
oxgr1,Protopterus_annectens,OXGR1,+,5.part1,297239055,297953978
oxgr1,Protopterus_annectens,OXGR1,+,5.part1,297563229,297600832
oxgr1,Protopterus_annectens,OXGR1,+,5.part1,297920419,297921646
oxgr1,Protopterus_annectens,OXGR1,+,5.part1,298310377,298311414
oxgr1,Protopterus_annectens,HS6ST3,-,5.part1,299609879,299626985
oxgr1,Protopterus_annectens,UGGT2,+,5.part1,305423388,309775760
oxgr1,Protopterus_annectens,DNAJC3,-,5.part1,309848273,310808972
oxgr1,Protopterus_annectens,DZIP1,+,5.part1,310896014,312148076
oxgr1,Protopterus_annectens,CLDN10,-,5.part1,312224407,312481890
oxgr1,Danio_rerio,EPB41L5,-,9,30542367,30611070
oxgr1,Danio_rerio,PTPN4A,-,9,30612520,30701876
oxgr1,Danio_rerio,TMEM177,-,9,30706322,30711571
oxgr1,Danio_rerio,MRASA,+,9,30712242,30732271
oxgr1,Danio_rerio,PTH2RA,-,9,30794792,30994687
oxgr1,Danio_rerio,OXGR1,+,9,30996640,31000550
oxgr1,Danio_rerio,HS6ST3B,-,9,31010189,31100696
oxgr1,Danio_rerio,UGGT2,+,9,31103465,31155494
oxgr1,Danio_rerio,DNAJC3A,-,9,31157117,31170972
oxgr1,Danio_rerio,FDX1,+,9,31193933,31215808
oxgr1,Danio_rerio,ARHGAP20,-,9,31201528,31218126
oxgr1,Oreochromis_niloticus,ABCB11B,-,LG23,5282847,5312785
oxgr1,Oreochromis_niloticus,RDH7,+,LG23,5331771,5346287
oxgr1,Oreochromis_niloticus,ATP5F1B,-,LG23,5347609,5351355
oxgr1,Oreochromis_niloticus,COL28A1,+,LG23,5361196,5397945
oxgr1,Oreochromis_niloticus,KLHL41B,+,LG23,5401695,5409905
oxgr1,Oreochromis_niloticus,OXGR1,+,LG23,5412990,5415732
oxgr1,Oreochromis_niloticus,HS6ST3B,-,LG23,5417986,5439030
oxgr1,Oreochromis_niloticus,BBC1,+,LG23,5456842,5460746
oxgr1,Oreochromis_niloticus,DZIP1,+,LG23,5485969,5502518
oxgr1,Oreochromis_niloticus,CLDN10D,-,LG23,5514109,5515907
oxgr1,Oreochromis_niloticus,CLDN10E,-,LG23,5518665,5523843
ptger1,Homo_sapiens,ASF1B,-,19,14119511,14136588
ptger1,Homo_sapiens,ADGRL1,-,19,14147742,14206168
ptger1,Homo_sapiens,ADGRE5,+,19,14381443,14408722
ptger1,Homo_sapiens,DDX39A,-,19,14408797,14419382
ptger1,Homo_sapiens,PKN1,+,19,14433305,14471858
ptger1,Homo_sapiens,PTGER1,-,19,14472465,14475353
ptger1,Homo_sapiens,GIPC1,-,19,14477761,14496126
ptger1,Homo_sapiens,DNAJB1,-,19,14514768,14560390
ptger1,Homo_sapiens,TECR,+,19,14527725,14565979
ptger1,Homo_sapiens,NDUFB7,-,19,14566077,14572065
ptger1,Homo_sapiens,CLEC17A,+,19,14580950,14612034
ptger1,Ornithorhynchus_anatinus,CLEC17A,-,7,59834835,59845778
ptger1,Ornithorhynchus_anatinus,NDUFB7,+,7,59853147,59857846
ptger1,Ornithorhynchus_anatinus,TECR,-,7,59858708,59900756
ptger1,Ornithorhynchus_anatinus,DNAJB1,+,7,59931739,59936374
ptger1,Ornithorhynchus_anatinus,GIPC1,+,7,59953522,59962069
ptger1,Ornithorhynchus_anatinus,PTGER1,+,7,59971444,59974941
ptger1,Ornithorhynchus_anatinus,PKN1,-,7,59976556,59991841
ptger1,Ornithorhynchus_anatinus,ADGRE2,-,7,59994046,60005421
ptger1,Ornithorhynchus_anatinus,ADGRL1,+,7,60134154,60190084
ptger1,Ornithorhynchus_anatinus,ASF1B,+,7,60194359,60208602
ptger1,Ornithorhynchus_anatinus,PRKACA,+,7,60211696,60245765
ptger1,Alligator_mississippiensis,SAMD1,+,8,24703781,24708383
ptger1,Alligator_mississippiensis,PRR36,-,8,24709101,24728433
ptger1,Alligator_mississippiensis,LRRC8E,+,8,24724089,24730986
ptger1,Alligator_mississippiensis,PKN1,+,8,24737084,24754222
ptger1,Alligator_mississippiensis,C8H19ORF67,+,8,24754870,24758833
ptger1,Alligator_mississippiensis,PTGER1,-,8,24760041,24763163
ptger1,Alligator_mississippiensis,GIPC1,-,8,24768811,24775069
ptger1,Alligator_mississippiensis,DNAJB1,-,8,24776371,24780537
ptger1,Alligator_mississippiensis,TECR,+,8,24785097,24805436
ptger1,Alligator_mississippiensis,NDUFB7,-,8,24805783,24807000
ptger1,Alligator_mississippiensis,CLEC17A,+,8,24807093,24818138
ptger1,Anolis_carolinensis,MYOSIN HEAD,+,2,146316113,146324906
ptger1,Anolis_carolinensis,NDUFB7,+,2,146334532,146339766
ptger1,Anolis_carolinensis,TECR,-,2,146341875,146384700
ptger1,Anolis_carolinensis,DNAJB1,+,2,146419645,146424030
ptger1,Anolis_carolinensis,GIPC1,+,2,146433369,146470090
ptger1,Anolis_carolinensis,PTGER1,+,2,146534354,146549638
ptger1,Anolis_carolinensis,VCP,-,2,146550456,146572665
ptger1,Anolis_carolinensis,PKN1,+,2,146597045,146672334
ptger1,Anolis_carolinensis,C2H19ORF67,+,2,146680108,146692849
ptger1,Anolis_carolinensis,METTL26B,+,2,146699203,146704184
ptger1,Anolis_carolinensis,HGS,-,2,146703918,146716837
ptger1,Xenopus_tropicalis,ASF1B,-,3,134221856,134230089
ptger1,Xenopus_tropicalis,ADGRL1,-,3,134245007,134425188
ptger1,Xenopus_tropicalis,ADGRE5,+,3,134578892,134602467
ptger1,Xenopus_tropicalis,DDX39A,-,3,134602051,134610074
ptger1,Xenopus_tropicalis,PKN1,+,3,134610115,134650798
ptger1,Xenopus_tropicalis,PTGER1,-,3,134675452,134688665
ptger1,Xenopus_tropicalis,GIPC1,-,3,134698515,134710132
ptger1,Xenopus_tropicalis,DNAJB1,-,3,134717225,134727165
ptger1,Xenopus_tropicalis,TECR,+,3,134750227,134774707
ptger1,Xenopus_tropicalis,ADGRE3,-,3,134801558,134812137
ptger1,Xenopus_tropicalis,ADGRE2,-,3,134846333,134873515
ptger1,Protopterus_annectens,GIPC1,+,9.part0,1606409903,1606784063
ptger1,Protopterus_annectens,DNAJB1,+,9.part0,1607919561,1608102006
ptger1,Protopterus_annectens,TECR,+,9.part0,1608447238,1609170215
ptger1,Protopterus_annectens,NDUFB7,-,9.part0,1609323287,1609517580
ptger1,Protopterus_annectens,CYP4F3,+,9.part0,1612150458,1615380318
ptger1,Protopterus_annectens,PTGER1,+,9.part0,1617138572,1617198350
ptger1,Protopterus_annectens,OTT 1508-LIKE DEAMINASE,-,9.part0,1617307011,1617670239
ptger1,Protopterus_annectens,ARL11,+,9.part0,1617771015,1617772844
ptger1,Protopterus_annectens,ADGRE3,-,9.part0,1618249790,1618560428
ptger1,Protopterus_annectens,LTBP1,-,9.part0,1618556630,1619130347
ptger1,Protopterus_annectens,SNECLEC B9,-,9.part0,1619451512,1619698533
ptger1,Latimeria_chalumnae,NDUFB7,+,6,151973271,151979093
ptger1,Latimeria_chalumnae,TECRB,-,6,151980483,152001941
ptger1,Latimeria_chalumnae,DNAJB1,+,6,152010618,152053786
ptger1,Latimeria_chalumnae,GIPC1,+,6,152085918,152112587
ptger1,Latimeria_chalumnae,CYP4F22,+,6,152145608,152239369
ptger1,Latimeria_chalumnae,PTGER1,+,6,152301760,152332563
ptger1,Latimeria_chalumnae,XNF7,+,6,152343674,152348773
ptger1,Latimeria_chalumnae,TRIM25,+,6,152353183,152361164
ptger1,Latimeria_chalumnae,VCP,-,6,152360386,152403826
ptger1,Latimeria_chalumnae,C6H19ORF67,-,6,152451745,152471203
ptger1,Latimeria_chalumnae,PKN1A,-,6,152476938,152598937
ptger1,Danio_rerio,GAPT,+,3,12091519,12109017
ptger1,Danio_rerio,TUFM,-,3,12114397,12131849
ptger1,Danio_rerio,HSPBP1,+,3,12133103,12151638
ptger1,Danio_rerio,PGLYRP6,+,3,12156965,12166589
ptger1,Danio_rerio,WIZB,+,3,12170649,12216729
ptger1,Danio_rerio,PTGER1,+,3,12363742,12375282
ptger1,Danio_rerio,ILF3B,+,3,12378574,12413682
ptger1,Danio_rerio,FARSA,+,3,12415432,12437063
ptger1,Danio_rerio,SYCE2,+,3,12443421,12472370
ptger1,Danio_rerio,GCDHB,-,3,12473922,12504848
ptger1,Danio_rerio,ERN1,-,3,12507703,12522813
ptger1,Scyliorhinus_canicula,PRG4,+,25,4583637,4616604
ptger1,Scyliorhinus_canicula,BTBD8,+,25,4616565,4628000
ptger1,Scyliorhinus_canicula,C25H19ORF67,-,25,4629350,4645642
ptger1,Scyliorhinus_canicula,DNAJB1,+,25,4643709,4664115
ptger1,Scyliorhinus_canicula,GIPC1,+,25,4673079,4714895
ptger1,Scyliorhinus_canicula,PTGER1,+,25,4796223,4941318
ptger1,Scyliorhinus_canicula,PTGER1,+,25,4963603,5001484
ptger1,Scyliorhinus_canicula,VCP,-,25,5008070,5047679
ptger1,Scyliorhinus_canicula,PGLS,-,25,5054164,5067243
ptger1,Scyliorhinus_canicula,SLC27A1A,-,25,5077997,5124628
ptger1,Scyliorhinus_canicula,PGLYRP6,+,25,5128665,5151587
ptger1,Scyliorhinus_canicula,RASAL2,+,25,5180237,5245311
ptger2,Homo_sapiens,FRMD6,+,14,51396430,51730726
ptger2,Homo_sapiens,GNG2,+,14,51826173,51969794
ptger2,Homo_sapiens,RTRAF,+,14,51989545,52010693
ptger2,Homo_sapiens,NID2,-,14,52004808,52069058
ptger2,Homo_sapiens,PTGDR,+,14,52267697,52280913
ptger2,Homo_sapiens,PTGER2,+,14,52314311,52328597
ptger2,Homo_sapiens,TXNDC16,-,14,52430595,52552504
ptger2,Homo_sapiens,GPR137C,+,14,52552835,52637712
ptger2,Homo_sapiens,ERO1A,-,14,52639914,52695557
ptger2,Homo_sapiens,PSMC6,+,14,52707199,52728589
ptger2,Homo_sapiens,STYX,+,14,52730165,52774988
ptger2,Gallus_gallus,FRMD6,+,5,57802399,57830172
ptger2,Gallus_gallus,GNG2,+,5,57832975,57847854
ptger2,Gallus_gallus,RTRAF,+,5,57848665,57861367
ptger2,Gallus_gallus,NID2,-,5,57861575,57873551
ptger2,Gallus_gallus,PTGDR,+,5,57880332,57883328
ptger2,Gallus_gallus,PTGER2,+,5,57886643,57890427
ptger2,Gallus_gallus,TXNDC16,-,5,57902759,57946378
ptger2,Gallus_gallus,GPR137C,+,5,57946680,57962237
ptger2,Gallus_gallus,ERO1A,-,5,57963935,57981469
ptger2,Gallus_gallus,PSMC6,+,5,57982412,57994090
ptger2,Gallus_gallus,STYX,+,5,57995029,58007958
ptger2,Chelonia_mydas,STYX,-,6,125513762,125538650
ptger2,Chelonia_mydas,PSMC6,-,6,125542448,125559717
ptger2,Chelonia_mydas,ERO1A,+,6,125565645,125598775
ptger2,Chelonia_mydas,GPR137C,-,6,125603547,125631642
ptger2,Chelonia_mydas,TXNDC16,+,6,125631074,125715794
ptger2,Chelonia_mydas,PTGER2,-,6,125808360,125821144
ptger2,Chelonia_mydas,PTGDR,-,6,125853820,125865662
ptger2,Chelonia_mydas,NID2,+,6,125917438,125971506
ptger2,Chelonia_mydas,RTRAF,-,6,125971703,125995007
ptger2,Chelonia_mydas,GNG2,-,6,126012022,126100836
ptger2,Chelonia_mydas,FRMD6,-,6,126161155,126236374
ptger2,Xenopus_tropicalis,SOCS4,+,8,95526028,95535032
ptger2,Xenopus_tropicalis,MGC89226,+,8,95546357,95558642
ptger2,Xenopus_tropicalis,ERO1A,+,8,95570418,95587474
ptger2,Xenopus_tropicalis,GPR137C,-,8,95589115,95604448
ptger2,Xenopus_tropicalis,TXNDC16,+,8,95604626,95645645
ptger2,Xenopus_tropicalis,PTGER2,-,8,95673421,95692843
ptger2,Xenopus_tropicalis,PTGDR,-,8,95718599,95725887
ptger2,Xenopus_tropicalis,NID2,+,8,95775800,95821585
ptger2,Xenopus_tropicalis,RTRAF,-,8,95824461,95832994
ptger2,Xenopus_tropicalis,GNG2,-,8,95845983,95891347
ptger2,Xenopus_tropicalis,FRMD6,-,8,95902829,96006339
ptger2,Protopterus_annectens,FRMD6,+,6.part0,635657277,636086926
ptger2,Protopterus_annectens,GNG2,+,6.part0,637101831,637777417
ptger2,Protopterus_annectens,RTRAF,+,6.part0,637853141,638411270
ptger2,Protopterus_annectens,NID2,-,6.part0,638715275,639606563
ptger2,Protopterus_annectens,PTGDR,+,6.part0,641793154,642230672
ptger2,Protopterus_annectens,PTGER2,+,6.part0,643591614,643761875
ptger2,Protopterus_annectens,TXNDC16,-,6.part0,644029169,645755000
ptger2,Protopterus_annectens,GPR137C,+,6.part0,646083766,646845353
ptger2,Protopterus_annectens,ERO1A,-,6.part0,647139547,647789124
ptger2,Protopterus_annectens,KIF26A,+,6.part0,648867123,649487942
ptger2,Protopterus_annectens,TMEM179,-,6.part0,663354116,663602235
ptger2,Latimeria_chalumnae,FRMD6,+,11,1489624,1569811
ptger2,Latimeria_chalumnae,GNG2,+,11,1615753,1700994
ptger2,Latimeria_chalumnae,RTRAF,+,11,1713228,1735906
ptger2,Latimeria_chalumnae,NID2A,-,11,1736436,1789218
ptger2,Latimeria_chalumnae,PTGDR,+,11,1873317,1926899
ptger2,Latimeria_chalumnae,PTGER2,+,11,1968445,1983487
ptger2,Latimeria_chalumnae,TXNDC16,-,11,2017395,2092133
ptger2,Latimeria_chalumnae,GPR137C,+,11,2092370,2124755
ptger2,Latimeria_chalumnae,ERO1A,-,11,2129721,2159589
ptger2,Latimeria_chalumnae,PSMC6,+,11,2159596,2176356
ptger2,Latimeria_chalumnae,STYX,+,11,2180976,2204109
ptger2,Anguilla_anguilla,FRMD6,+,1,9279552,9312106
ptger2,Anguilla_anguilla,GNG2,+,1,9321046,9342282
ptger2,Anguilla_anguilla,RTRAF,+,1,9344079,9349525
ptger2,Anguilla_anguilla,NID2A,-,1,9349715,9383013
ptger2,Anguilla_anguilla,PTGDR,+,1,9384629,9389497
ptger2,Anguilla_anguilla,PTGER2,+,1,9398235,9409273
ptger2,Anguilla_anguilla,TXNDC16,-,1,9414465,9444268
ptger2,Anguilla_anguilla,GPR137C,+,1,9444651,9466029
ptger2,Anguilla_anguilla,ERO1A,-,1,9466751,9473096
ptger2,Anguilla_anguilla,PSMC6,+,1,9473185,9479040
ptger2,Anguilla_anguilla,STYX,+,1,9480212,9488184
ptger2,Scyliorhinus_canicula,FRMD6,+,2,55139620,55296461
ptger2,Scyliorhinus_canicula,GNG2,+,2,55535108,55632138
ptger2,Scyliorhinus_canicula,RTRAF,+,2,55655937,55692162
ptger2,Scyliorhinus_canicula,NID2A,-,2,55692046,55924873
ptger2,Scyliorhinus_canicula,PTGDR,+,2,56083495,56126661
ptger2,Scyliorhinus_canicula,PTGER2,+,2,56239830,56251508
ptger2,Scyliorhinus_canicula,TXNDC16,-,2,56419964,56603146
ptger2,Scyliorhinus_canicula,GPR137C,+,2,56603407,56651680
ptger2,Scyliorhinus_canicula,UQCRH,-,2,56640803,56641036
ptger2,Scyliorhinus_canicula,ERO1A,-,2,56669058,56705210
ptger2,Scyliorhinus_canicula,PSMC6,+,2,56721460,56738669
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,XRCC3,+,6,14173733,14187505
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,MARK3,+,6,14190027,14236660
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,MRPL57,+,6,14239865,14243301
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,CKM,-,6,14248414,14257412
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,TRMT61A,+,6,14258081,14269897
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,PTGIR/PTGDR/PTGER2-LIKE,-,6,14287079,14299502
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,C6H19ORF47,+,6,14311875,14318518
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,MED6,-,6,14318509,14322758
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,DPF2,+,6,14324109,14338319
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,RGS7,-,6,14337085,14394020
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus1,SIPA1L2,-,6,14409461,14519994
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,MYOSIN HEAD,-,17,11324026,11363953
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,RTRAF,+,17,11374468,11387303
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,TRIM14,+,17,11393989,11404277
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,SLC39A13,-,17,11409626,11453029
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,BIN1,-,17,11472405,11505088
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,PTGIR/PTGDR/PTGER2-LIKE,+,17,11517958,11535904
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,OR52K1,+,17,11605201,11610349
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,FH2,+,17,11622070,11689014
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,CHRM1,-,17,11694092,11697250
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,GOLGA5,-,17,11704432,11722950
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus2,ACTN1,-,17,11730707,11808769
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,GGPS1,-,33,2457333,2465719
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,MYOSIN HEAD,+,33,2465915,2514608
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,MYOSIN HEAD,+,33,2562254,2597730
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,FRMD6,+,33,2676897,2717880
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,NID2,-,33,2726234,2812995
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,PTGIR/PTGDR/PTGER2-LIKE,+,33,2825081,2836855
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,TXNDC16,-,33,2865901,2899571
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,FH2,+,33,2903800,2983634
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,GREM2,-,33,2984254,2992362
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,CHRM3,-,33,3046630,3125849
ptgir_ptdgr_ptger2_like_petromyzon,Petromyzon_marinus3,PRORSD1P,-,33,3219364,3226806
ptger3,Homo_sapiens,LRRC7,+,1,69567921,70144363
ptger3,Homo_sapiens,LRRC40,-,1,70144804,70205578
ptger3,Homo_sapiens,SRSF11,+,1,70205695,70253051
ptger3,Homo_sapiens,ANKRD13C,-,1,70258998,70354721
ptger3,Homo_sapiens,CTH,+,1,70411267,70439850
ptger3,Homo_sapiens,PTGER3,-,1,70852357,71047815
ptger3,Homo_sapiens,ZRANB2,-,1,71063290,71081034
ptger3,Homo_sapiens,NEGR1,-,1,71395942,72282538
ptger3,Homo_sapiens,LRRIQ3,-,1,74026014,74198175
ptger3,Homo_sapiens,FPGT-TNNI3K,+,1,74198241,74544427
ptger3,Homo_sapiens,FPGT,+,1,74198241,74208701
ptger3,Gallus_gallus,LRRC7,+,8,28479234,28674110
ptger3,Gallus_gallus,LRRC40,-,8,28675500,28691389
ptger3,Gallus_gallus,SRSF11,+,8,28693445,28711950
ptger3,Gallus_gallus,ANKRD13C,-,8,28712982,28736967
ptger3,Gallus_gallus,CTH,+,8,28740619,28756034
ptger3,Gallus_gallus,PTGER3,-,8,28785031,28795732
ptger3,Gallus_gallus,ZRANB2,-,8,28796524,28808320
ptger3,Gallus_gallus,NEGR1,-,8,28830576,29015657
ptger3,Gallus_gallus,FPGT,+,8,29241649,29246146
ptger3,Gallus_gallus,TNNI3K,+,8,29250193,29294839
ptger3,Gallus_gallus,ERICH3,-,8,29295355,29316992
ptger3,Chelonia_mydas,TNNI3K,-,8,83552029,83717726
ptger3,Chelonia_mydas,LRRIQ3,+,8,83729999,83798164
ptger3,Chelonia_mydas,FPGT,-,8,83732529,83739341
ptger3,Chelonia_mydas,NEGR1,+,8,84385264,84985292
ptger3,Chelonia_mydas,ZRANB2,+,8,85079920,85095843
ptger3,Chelonia_mydas,PTGER3,+,8,85103894,85126631
ptger3,Chelonia_mydas,CTH,-,8,85339565,85380239
ptger3,Chelonia_mydas,ANKRD13C,+,8,85388880,85439726
ptger3,Chelonia_mydas,SRSF11,-,8,85448039,85488551
ptger3,Chelonia_mydas,LRRC40,+,8,85488617,85529071
ptger3,Chelonia_mydas,LRRC7,-,8,85531269,85890014
ptger3,Xenopus_tropicalis,ERICH3,+,4,81322281,81379555
ptger3,Xenopus_tropicalis,TNNI3K,-,4,81391160,81510113
ptger3,Xenopus_tropicalis,LRRIQ3,+,4,81529328,81555319
ptger3,Xenopus_tropicalis,NEGR1,+,4,81872984,82155326
ptger3,Xenopus_tropicalis,ZRANB2,+,4,82323525,82342129
ptger3,Xenopus_tropicalis,PTGER3,+,4,82354666,82369006
ptger3,Xenopus_tropicalis,CTH,-,4,82684551,82695557
ptger3,Xenopus_tropicalis,ANKRD13C,+,4,82726229,82751813
ptger3,Xenopus_tropicalis,SRSF11,-,4,82756183,82776197
ptger3,Xenopus_tropicalis,LRRC40,+,4,82779815,82804993
ptger3,Xenopus_tropicalis,LRRC7,-,4,82816268,83033097
ptger3,Protopterus_annectens,FPGT,-,10.part0,1038345357,1038624588
ptger3,Protopterus_annectens,LRRIQ3,+,10.part0,1038624783,1039492712
ptger3,Protopterus_annectens,NEGR1,+,10.part0,1052377952,1055904769
ptger3,Protopterus_annectens,CYP4B1,+,10.part0,1060505588,1061067095
ptger3,Protopterus_annectens,PTGER3 (TRUNCATED),+,10.part0,1062161618,1062163375
ptger3,Protopterus_annectens,PTGER3,+,10.part0,1062302494,1063077979
ptger3,Protopterus_annectens,CTH,-,10.part0,1067350907,1068165048
ptger3,Protopterus_annectens,ANKRD13C,-,10.part0,1069975416,1070689504
ptger3,Protopterus_annectens,ZRANB2,-,10.part0,1070921840,1071998700
ptger3,Protopterus_annectens,MOB3C,+,10.part0,1072781806,1073592508
ptger3,Protopterus_annectens,ATPAF1,-,10.part0,1074266610,1074950556
ptger3,Latimeria_chalumnae,ERICH3,+,6,78099683,78182999
ptger3,Latimeria_chalumnae,TNNI3K,-,6,78186089,78338724
ptger3,Latimeria_chalumnae,LRRIQ3,+,6,78339568,78394227
ptger3,Latimeria_chalumnae,NEGR1,+,6,78971638,79546596
ptger3,Latimeria_chalumnae,ZRANB2,+,6,79711409,79745177
ptger3,Latimeria_chalumnae,PTGER3,+,6,79783260,79796813
ptger3,Latimeria_chalumnae,CTH,-,6,79963148,80028423
ptger3,Latimeria_chalumnae,ANKRD13C,+,6,80045223,80130881
ptger3,Latimeria_chalumnae,SRSF11,-,6,80136836,80180989
ptger3,Latimeria_chalumnae,LRRC40,+,6,80181129,80217993
ptger3,Latimeria_chalumnae,LRRC7,-,6,80257823,80437933
ptger3,Danio_rerio,SFT2D2A,+,6,39397316,39401573
ptger3,Danio_rerio,CHD1L,+,6,39401843,39435283
ptger3,Danio_rerio,TRAF3IP2L,+,6,39435711,39455885
ptger3,Danio_rerio,NEGR1,+,6,39500810,39850317
ptger3,Danio_rerio,ZRANB2,+,6,39859397,39865543
ptger3,Danio_rerio,PTGER3,+,6,39866697,39870072
ptger3,Danio_rerio,CTHL,-,6,39898772,39961502
ptger3,Danio_rerio,CTH,-,6,39967692,39981083
ptger3,Danio_rerio,NIT2,-,6,39989296,39999698
ptger3,Danio_rerio,GTPBP6,+,6,39999913,40007682
ptger3,Danio_rerio,PLCXD1.2,-,6,40007591,40018198
ptger3,Scyliorhinus_canicula,CYP4B1,-,4,66019436,66178175
ptger3,Scyliorhinus_canicula,EFCAB14,+,4,66217087,66330344
ptger3,Scyliorhinus_canicula,NAP1L1,-,4,66999791,67005184
ptger3,Scyliorhinus_canicula,NEGR1,+,4,67350567,68097957
ptger3,Scyliorhinus_canicula,ZRANB2,+,4,68230820,68271484
ptger3,Scyliorhinus_canicula,PTGER3,+,4,68300126,68319662
ptger3,Scyliorhinus_canicula,CTH,-,4,68570181,68640459
ptger3,Scyliorhinus_canicula,CYCS,+,4,68623394,68623971
ptger3,Scyliorhinus_canicula,GRHPR,-,4,68692638,68695492
ptger3,Scyliorhinus_canicula,ANKRD13C,+,4,68695087,68827399
ptger3,Scyliorhinus_canicula,SRSF11,-,4,68840979,68877496
ptger3,Petromyzon_marinus,MAP17,+,44,2904614,2914445
ptger3,Petromyzon_marinus,MYOSIN HEAD,+,44,2916807,2922335
ptger3,Petromyzon_marinus,DUF6475,-,44,2924649,2935098
ptger3,Petromyzon_marinus,DUF6475,-,44,2936552,2951400
ptger3,Petromyzon_marinus,DUF6475,-,44,2960247,2963465
ptger3,Petromyzon_marinus,PTGER3,-,44,3018866,3027812
ptger3,Petromyzon_marinus,MYOSIN HEAD,+,44,3046223,3059558
ptger3,Petromyzon_marinus,CPLANE1,+,44,3090553,3139685
ptger3,Petromyzon_marinus,DUF6475,+,44,3229368,3242086
ptger3,Petromyzon_marinus,B4GALT1,-,44,3252639,3273827
ptger3,Petromyzon_marinus,LEPROTL1,-,44,3282965,3298004
ptger4,Homo_sapiens,OSMR,+,5,38846011,38945578
ptger4,Homo_sapiens,RICTOR,-,5,38937919,39074398
ptger4,Homo_sapiens,FYB1,-,5,39105251,39274527
ptger4,Homo_sapiens,C9,-,5,39284139,39364494
ptger4,Homo_sapiens,DAB2,-,5,39371676,39424979
ptger4,Homo_sapiens,PTGER4,+,5,40679914,40746799
ptger4,Homo_sapiens,TTC33,-,5,40711575,40755960
ptger4,Homo_sapiens,PRKAA1,-,5,40759388,40798373
ptger4,Homo_sapiens,RPL37,-,5,40825261,40835221
ptger4,Homo_sapiens,CARD6,+,5,40841366,40855353
ptger4,Homo_sapiens,C7,+,5,40909496,40984642
ptger4,Gallus_gallus,MYOSIN HEAD,-,Z,12659025,12702439
ptger4,Gallus_gallus,OSMR,+,Z,12700988,12733215
ptger4,Gallus_gallus,RICTOR,-,Z,12733273,12813404
ptger4,Gallus_gallus,FYB1,-,Z,12820998,12883881
ptger4,Gallus_gallus,DAB2,-,Z,12897405,12921252
